propinsi,kemitraan,umur,gender,sumber_benih,kud,kelompok
SUMATERA BARAT,0,55,1,0,0,0
SUMATERA BARAT,0,45,2,0,0,0
SUMATERA BARAT,0,78,1,0,0,0
SUMATERA BARAT,0,56,1,0,0,0
SUMATERA BARAT,0,43,1,0,0,0
SUMATERA BARAT,0,21,1,0,0,0
SUMATERA BARAT,0,40,1,0,0,0
SUMATERA BARAT,0,26,1,0,0,0
SUMATERA BARAT,0,63,1,0,0,0
SUMATERA BARAT,0,59,1,0,0,0
SUMATERA BARAT,0,39,1,0,0,0
SUMATERA BARAT,0,27,1,0,0,0
SUMATERA BARAT,0,44,1,0,0,0
SUMATERA BARAT,0,32,1,0,0,0
SUMATERA BARAT,0,45,1,0,0,0
SUMATERA BARAT,0,57,2,0,0,0
SUMATERA BARAT,0,43,1,0,0,0
SUMATERA BARAT,0,50,1,0,0,0
SUMATERA BARAT,0,55,2,0,0,0
SUMATERA BARAT,0,35,1,0,0,0
SUMATERA BARAT,0,65,1,0,0,0
SUMATERA BARAT,0,57,1,0,0,0
SUMATERA BARAT,0,33,1,0,0,0
SUMATERA BARAT,0,31,1,0,0,0
SUMATERA BARAT,0,26,1,0,0,0
SUMATERA BARAT,0,36,1,0,0,0
SUMATERA BARAT,0,65,1,0,0,0
SUMATERA BARAT,0,37,1,0,0,0
SUMATERA BARAT,0,29,1,0,0,0
SUMATERA BARAT,0,65,1,0,0,0
SUMATERA BARAT,0,37,2,0,0,0
SUMATERA BARAT,0,38,1,0,0,0
SUMATERA BARAT,0,28,1,0,0,0
SUMATERA BARAT,0,30,1,0,0,0
SUMATERA BARAT,0,31,2,0,0,0
SUMATERA BARAT,0,34,1,0,0,0
SUMATERA BARAT,0,50,1,0,0,0
SUMATERA BARAT,0,30,1,0,0,0
SUMATERA BARAT,0,37,1,1,0,0
SUMATERA BARAT,0,56,1,0,0,0
SUMATERA BARAT,0,55,2,0,0,0
SUMATERA BARAT,0,49,1,0,0,0
SUMATERA BARAT,0,50,1,0,0,0
SUMATERA BARAT,0,40,1,0,0,0
SUMATERA BARAT,0,44,1,0,0,0
SUMATERA BARAT,0,55,1,0,0,0
SUMATERA BARAT,0,37,1,1,0,0
SUMATERA BARAT,0,44,1,0,0,0
SUMATERA BARAT,0,54,1,0,0,0
SUMATERA BARAT,0,57,1,0,0,0
SUMATERA BARAT,0,20,1,0,0,0
SUMATERA BARAT,0,42,1,0,0,0
SUMATERA BARAT,0,58,1,0,0,0
SUMATERA BARAT,0,56,1,0,0,0
SUMATERA BARAT,0,29,1,0,0,0
SUMATERA BARAT,0,63,1,0,0,0
SUMATERA BARAT,0,54,1,0,0,0
SUMATERA BARAT,0,38,1,0,0,0
SUMATERA BARAT,0,57,1,0,0,0
SUMATERA BARAT,0,40,1,0,0,0
SUMATERA BARAT,0,45,1,0,0,0
SUMATERA BARAT,0,56,1,0,0,0
SUMATERA BARAT,0,40,1,0,0,0
SUMATERA BARAT,0,32,2,1,0,0
SUMATERA BARAT,0,53,2,0,0,0
SUMATERA BARAT,0,53,1,1,0,0
SUMATERA BARAT,0,36,1,0,0,0
SUMATERA BARAT,0,56,1,0,0,0
SUMATERA BARAT,0,45,1,1,0,0
SUMATERA BARAT,0,43,1,0,0,0
SUMATERA BARAT,0,53,1,0,0,0
SUMATERA BARAT,0,54,1,0,0,0
SUMATERA BARAT,0,43,1,0,0,0
SUMATERA BARAT,0,54,1,0,0,0
SUMATERA BARAT,0,45,1,0,0,0
SUMATERA BARAT,0,31,1,1,0,0
SUMATERA BARAT,0,32,1,0,0,0
SUMATERA BARAT,0,38,1,0,0,0
SUMATERA BARAT,0,38,1,1,0,0
SUMATERA BARAT,0,46,1,1,0,0
SUMATERA BARAT,0,42,1,1,0,0
SUMATERA BARAT,0,39,1,1,0,0
SUMATERA BARAT,0,48,1,1,0,0
SUMATERA BARAT,0,48,1,1,0,0
SUMATERA BARAT,0,55,1,1,0,0
SUMATERA BARAT,0,49,1,1,0,0
SUMATERA BARAT,0,52,1,1,0,0
SUMATERA BARAT,0,52,1,1,0,0
SUMATERA BARAT,0,35,1,1,0,0
SUMATERA BARAT,0,52,1,1,0,0
SUMATERA BARAT,0,47,1,1,0,0
SUMATERA BARAT,0,52,1,1,0,0
SUMATERA BARAT,0,41,2,1,0,0
SUMATERA BARAT,0,53,1,1,0,0
SUMATERA BARAT,0,43,1,1,0,0
SUMATERA BARAT,0,54,1,1,0,0
SUMATERA BARAT,0,52,1,1,0,0
SUMATERA BARAT,0,49,1,1,0,0
SUMATERA BARAT,0,42,1,1,0,0
SUMATERA BARAT,0,49,1,1,0,0
SUMATERA BARAT,0,39,1,1,0,0
SUMATERA BARAT,0,53,1,1,1,1
SUMATERA BARAT,0,36,1,1,1,0
SUMATERA BARAT,0,59,1,1,0,0
SUMATERA BARAT,0,43,1,1,0,0
SUMATERA BARAT,0,27,1,1,0,1
SUMATERA BARAT,0,43,1,1,0,1
SUMATERA BARAT,0,41,1,1,0,1
SUMATERA BARAT,0,28,1,1,0,0
SUMATERA BARAT,0,65,1,1,0,0
SUMATERA BARAT,0,31,1,1,0,0
SUMATERA BARAT,0,46,1,1,0,0
SUMATERA BARAT,0,42,1,1,0,0
SUMATERA BARAT,0,33,2,1,0,0
SUMATERA BARAT,0,62,1,1,0,0
SUMATERA BARAT,0,38,1,1,0,1
SUMATERA BARAT,0,40,1,1,0,1
SUMATERA BARAT,0,61,1,1,0,0
SUMATERA BARAT,0,60,1,1,1,1
SUMATERA BARAT,0,50,1,1,1,1
SUMATERA BARAT,0,36,1,1,0,0
SUMATERA BARAT,0,35,1,0,0,0
SUMATERA BARAT,0,52,2,0,0,1
SUMATERA BARAT,0,60,1,0,0,0
SUMATERA BARAT,0,46,1,1,0,0
SUMATERA BARAT,0,30,1,1,0,0
SUMATERA BARAT,0,41,1,1,0,0
SUMATERA BARAT,0,32,1,0,0,0
SUMATERA BARAT,0,52,1,1,0,0
SUMATERA BARAT,0,46,1,1,0,0
SUMATERA BARAT,0,61,1,1,0,0
SUMATERA BARAT,0,50,1,1,0,0
SUMATERA BARAT,0,44,1,1,0,0
SUMATERA BARAT,0,50,1,1,0,0
SUMATERA BARAT,0,40,1,1,0,0
SUMATERA BARAT,0,65,1,1,0,0
SUMATERA BARAT,0,35,1,1,0,1
SUMATERA BARAT,0,42,1,1,1,0
SUMATERA BARAT,0,45,1,1,0,0
SUMATERA BARAT,0,34,1,1,0,0
SUMATERA BARAT,0,50,1,1,0,0
SUMATERA BARAT,0,55,2,1,0,0
SUMATERA BARAT,0,38,1,1,0,0
SUMATERA BARAT,0,50,1,1,0,0
SUMATERA BARAT,0,41,1,1,0,0
SUMATERA BARAT,0,35,1,1,0,0
SUMATERA BARAT,0,40,1,1,0,0
SUMATERA BARAT,0,56,1,0,0,0
SUMATERA BARAT,0,35,1,1,0,0
SUMATERA BARAT,0,31,1,1,0,0
SUMATERA BARAT,1,50,1,1,0,0
SUMATERA BARAT,0,42,1,0,0,0
SUMATERA BARAT,0,23,1,1,0,0
SUMATERA BARAT,0,48,1,1,0,0
SUMATERA BARAT,0,28,1,1,0,0
SUMATERA BARAT,0,32,1,0,0,0
SUMATERA BARAT,0,27,1,1,0,0
SUMATERA BARAT,0,47,1,1,0,0
SUMATERA BARAT,0,40,1,1,0,0
SUMATERA BARAT,0,45,1,0,0,0
SUMATERA BARAT,0,40,1,1,0,0
SUMATERA BARAT,0,34,1,1,0,0
SUMATERA BARAT,0,30,1,1,0,0
SUMATERA BARAT,0,35,1,1,0,0
SUMATERA BARAT,0,40,1,0,0,0
SUMATERA BARAT,0,45,1,1,0,0
SUMATERA BARAT,0,40,1,1,0,0
SUMATERA BARAT,0,48,1,1,0,0
SUMATERA BARAT,0,52,1,1,0,0
SUMATERA BARAT,0,29,1,1,0,1
SUMATERA BARAT,0,37,1,1,0,1
SUMATERA BARAT,0,45,1,1,0,1
SUMATERA BARAT,0,39,1,1,0,0
SUMATERA BARAT,0,34,1,0,0,1
SUMATERA BARAT,0,33,1,1,0,1
SUMATERA BARAT,0,55,1,1,0,0
SUMATERA BARAT,0,28,1,1,0,0
SUMATERA BARAT,0,32,1,1,0,0
SUMATERA BARAT,0,60,1,1,0,0
SUMATERA BARAT,0,42,1,1,0,0
SUMATERA BARAT,0,39,1,1,0,0
SUMATERA BARAT,0,56,2,1,0,0
SUMATERA BARAT,0,34,1,1,0,0
SUMATERA BARAT,0,45,1,1,0,0
SUMATERA BARAT,0,56,1,1,0,0
SUMATERA BARAT,0,38,1,1,0,0
SUMATERA BARAT,0,48,1,1,0,0
SUMATERA BARAT,0,58,1,1,0,0
SUMATERA BARAT,0,64,1,1,0,0
SUMATERA BARAT,0,24,1,1,0,0
SUMATERA BARAT,0,33,1,1,0,0
SUMATERA BARAT,0,70,1,1,0,0
SUMATERA BARAT,0,44,1,1,0,0
SUMATERA BARAT,0,61,1,1,0,0
SUMATERA BARAT,0,54,2,1,0,0
SUMATERA BARAT,0,40,1,1,0,0
SUMATERA BARAT,0,28,1,1,0,0
SUMATERA BARAT,0,50,1,1,0,0
SUMATERA BARAT,0,60,1,1,0,0
SUMATERA BARAT,0,43,1,1,0,0
SUMATERA BARAT,0,49,1,1,0,1
SUMATERA BARAT,0,49,1,1,0,0
SUMATERA BARAT,0,70,1,0,0,1
SUMATERA BARAT,0,60,1,1,0,0
SUMATERA BARAT,0,45,1,1,0,0
SUMATERA BARAT,0,45,1,1,0,1
SUMATERA BARAT,0,29,2,1,0,1
SUMATERA BARAT,0,32,1,1,0,0
SUMATERA BARAT,0,27,2,1,0,0
SUMATERA BARAT,0,35,1,1,0,1
SUMATERA BARAT,0,70,1,1,0,0
SUMATERA BARAT,0,37,1,1,0,0
SUMATERA BARAT,0,29,1,1,0,0
SUMATERA BARAT,0,50,1,1,0,0
SUMATERA BARAT,0,38,2,0,0,0
SUMATERA BARAT,0,53,2,1,0,0
SUMATERA BARAT,0,46,1,0,0,1
SUMATERA BARAT,0,42,1,1,0,0
SUMATERA BARAT,0,47,1,0,0,0
SUMATERA BARAT,0,48,1,1,0,1
JAMBI,0,45,1,1,0,0
JAMBI,0,44,1,1,0,1
JAMBI,0,44,1,1,0,1
JAMBI,0,48,1,1,0,1
JAMBI,0,44,1,1,0,0
JAMBI,0,31,1,0,0,0
JAMBI,0,58,1,0,0,0
JAMBI,0,59,1,0,0,0
JAMBI,0,64,1,1,0,0
JAMBI,0,50,1,1,0,0
JAMBI,0,59,1,1,0,0
JAMBI,0,40,1,1,0,0
JAMBI,0,48,1,0,1,0
JAMBI,0,48,1,1,0,0
JAMBI,0,50,1,0,0,0
JAMBI,0,52,1,1,0,0
JAMBI,0,27,1,0,0,0
JAMBI,0,37,1,1,0,0
JAMBI,0,66,1,1,0,0
JAMBI,0,35,1,1,0,0
JAMBI,0,43,1,1,0,0
JAMBI,0,27,1,1,0,0
JAMBI,0,39,1,1,0,0
JAMBI,1,46,1,1,1,0
JAMBI,0,41,1,1,0,0
JAMBI,0,45,1,0,0,0
JAMBI,0,41,1,1,0,0
JAMBI,0,50,1,1,0,0
JAMBI,0,32,1,1,0,1
JAMBI,0,50,1,1,0,1
JAMBI,0,50,1,1,0,1
JAMBI,0,36,1,1,0,0
JAMBI,0,47,1,0,0,0
JAMBI,1,60,1,1,0,0
JAMBI,1,50,1,1,0,0
JAMBI,0,49,1,0,0,1
JAMBI,0,35,1,0,0,0
JAMBI,0,44,2,1,0,0
JAMBI,0,43,1,1,0,1
JAMBI,0,32,1,0,0,1
JAMBI,0,58,1,1,0,0
SUMATERA SELATAN,0,37,1,1,0,0
BENGKULU,0,35,1,1,0,1
BENGKULU,0,44,1,1,0,0
BENGKULU,0,45,1,1,0,0
BENGKULU,0,46,1,0,0,1
LAMPUNG,0,40,1,0,0,0
JAWA BARAT,0,38,1,1,0,0
JAWA BARAT,0,50,1,1,0,0
JAWA BARAT,0,47,1,1,0,0
JAWA BARAT,0,43,1,1,0,1
JAWA BARAT,0,45,1,0,0,0
JAWA BARAT,0,48,1,0,0,0
JAWA BARAT,0,50,1,0,0,0
JAWA BARAT,0,64,1,0,0,0
JAWA BARAT,0,50,1,0,0,0
JAWA BARAT,0,56,1,1,0,0
JAWA BARAT,0,46,1,1,0,0
JAWA BARAT,0,39,1,0,0,0
JAWA BARAT,0,52,1,0,0,0
JAWA BARAT,0,38,1,1,0,0
JAWA BARAT,0,57,1,1,0,0
JAWA BARAT,0,42,1,0,0,0
JAWA BARAT,0,28,1,1,0,0
JAWA BARAT,0,54,1,0,0,0
JAWA BARAT,0,75,1,0,0,0
JAWA BARAT,0,60,1,1,0,0
JAWA BARAT,0,34,1,0,0,0
JAWA BARAT,0,52,1,0,0,0
JAWA BARAT,0,38,1,1,0,0
JAWA BARAT,0,35,1,0,0,0
JAWA BARAT,0,37,1,0,0,0
JAWA BARAT,0,42,1,1,0,0
JAWA BARAT,0,40,1,0,0,0
JAWA BARAT,0,40,1,0,0,0
JAWA BARAT,0,55,1,1,0,0
JAWA BARAT,0,35,1,0,0,0
JAWA BARAT,0,49,1,0,0,0
JAWA BARAT,0,30,1,1,0,0
JAWA BARAT,0,60,1,0,0,0
JAWA BARAT,0,60,1,0,0,0
JAWA BARAT,0,30,1,0,0,0
JAWA BARAT,0,35,1,0,0,0
JAWA BARAT,0,50,1,1,0,0
JAWA BARAT,0,50,1,0,0,0
JAWA BARAT,0,28,1,0,0,0
JAWA BARAT,0,40,1,0,0,0
JAWA BARAT,0,33,1,1,0,0
JAWA BARAT,0,30,1,1,0,0
JAWA BARAT,0,50,1,1,0,0
JAWA BARAT,0,32,1,1,0,0
JAWA BARAT,0,44,2,1,0,0
JAWA BARAT,0,40,1,1,0,0
JAWA BARAT,0,35,1,1,0,0
JAWA BARAT,0,55,1,1,0,0
JAWA BARAT,0,38,1,1,0,0
JAWA BARAT,0,50,1,0,0,0
JAWA BARAT,0,28,1,0,0,0
JAWA BARAT,0,45,2,0,0,0
JAWA BARAT,0,30,1,0,0,0
JAWA BARAT,0,58,1,0,0,0
JAWA BARAT,0,31,1,0,0,0
JAWA BARAT,0,46,1,0,0,0
JAWA BARAT,0,78,1,0,0,0
JAWA BARAT,0,46,1,0,0,0
JAWA BARAT,0,64,1,0,0,0
JAWA BARAT,0,43,1,0,0,0
JAWA BARAT,0,48,1,1,0,0
JAWA BARAT,0,44,1,0,0,0
JAWA BARAT,0,30,1,0,0,0
JAWA BARAT,0,45,1,0,0,0
JAWA BARAT,0,55,1,0,0,0
JAWA BARAT,0,36,1,1,0,0
JAWA BARAT,0,58,1,0,0,0
JAWA BARAT,0,63,1,1,0,0
JAWA BARAT,0,45,1,0,0,0
JAWA BARAT,0,42,1,1,0,0
JAWA BARAT,0,69,1,0,0,0
JAWA BARAT,0,43,1,0,0,0
JAWA BARAT,0,63,1,0,0,0
JAWA BARAT,0,60,1,0,0,0
JAWA BARAT,0,60,1,0,0,0
JAWA BARAT,0,73,1,1,0,0
JAWA BARAT,0,65,1,1,0,0
JAWA BARAT,0,55,1,0,0,0
JAWA BARAT,0,67,1,1,0,0
JAWA BARAT,0,26,1,1,0,0
JAWA BARAT,0,63,1,1,0,0
JAWA BARAT,0,64,1,1,0,0
JAWA BARAT,0,60,1,1,0,0
JAWA BARAT,0,41,1,1,0,0
JAWA BARAT,0,64,1,1,0,0
JAWA BARAT,0,34,1,1,0,0
JAWA BARAT,0,45,1,1,0,0
JAWA BARAT,0,62,1,1,0,0
JAWA BARAT,0,29,1,1,0,0
JAWA BARAT,0,50,1,1,0,0
JAWA BARAT,0,50,1,1,0,0
JAWA BARAT,0,29,1,1,0,0
JAWA BARAT,0,55,1,1,0,0
JAWA BARAT,0,60,1,1,0,0
JAWA BARAT,0,35,1,1,0,0
JAWA BARAT,0,35,1,1,0,0
JAWA BARAT,0,48,1,1,1,0
JAWA BARAT,0,32,1,1,0,0
JAWA BARAT,0,70,1,1,0,0
JAWA BARAT,0,50,1,1,0,0
JAWA BARAT,0,32,1,1,0,0
JAWA BARAT,0,38,1,1,0,0
JAWA BARAT,0,55,1,1,0,0
JAWA BARAT,0,32,1,1,0,0
JAWA BARAT,0,28,1,1,0,0
JAWA BARAT,0,35,1,1,0,0
JAWA BARAT,0,35,1,1,0,0
JAWA BARAT,0,24,1,1,0,0
JAWA BARAT,0,48,1,1,0,0
JAWA BARAT,0,28,1,1,0,0
JAWA BARAT,0,32,1,1,0,0
JAWA BARAT,0,50,1,1,0,0
JAWA BARAT,0,39,1,1,0,0
JAWA BARAT,0,60,2,1,0,0
JAWA BARAT,0,35,1,1,0,0
JAWA BARAT,0,27,1,1,0,0
JAWA BARAT,0,31,1,0,0,0
JAWA BARAT,0,60,1,1,0,0
JAWA BARAT,0,60,1,0,0,0
JAWA BARAT,0,48,1,1,0,0
JAWA BARAT,0,52,1,1,0,0
JAWA BARAT,0,32,1,1,0,0
JAWA BARAT,0,62,1,1,0,0
JAWA BARAT,0,63,1,1,0,0
JAWA BARAT,0,33,1,0,0,0
JAWA BARAT,0,45,1,1,0,0
JAWA BARAT,0,60,1,1,0,0
JAWA BARAT,0,32,1,1,0,0
JAWA BARAT,0,35,1,1,0,0
JAWA BARAT,0,56,2,1,0,0
JAWA BARAT,0,27,1,1,0,0
JAWA BARAT,0,22,1,1,0,0
JAWA BARAT,0,28,1,1,0,0
JAWA BARAT,0,60,1,1,0,0
JAWA BARAT,0,31,1,1,0,0
JAWA BARAT,0,64,1,1,0,0
JAWA BARAT,0,42,1,1,0,0
JAWA BARAT,0,35,1,1,0,0
JAWA BARAT,0,49,1,1,0,0
JAWA BARAT,0,53,1,0,0,0
JAWA BARAT,0,52,1,1,0,0
JAWA BARAT,0,53,1,1,0,0
JAWA BARAT,0,32,1,1,0,0
JAWA BARAT,0,35,1,0,0,0
JAWA BARAT,0,37,1,1,0,0
JAWA BARAT,0,41,1,1,0,0
JAWA BARAT,0,38,1,1,0,0
JAWA BARAT,0,45,1,0,0,0
JAWA BARAT,0,70,1,1,0,0
JAWA BARAT,0,58,1,1,0,0
JAWA BARAT,0,71,1,1,0,0
JAWA BARAT,0,51,1,1,0,0
JAWA BARAT,0,51,1,1,0,0
JAWA BARAT,0,36,1,1,0,0
JAWA BARAT,0,47,1,1,0,0
JAWA BARAT,0,39,1,1,0,0
JAWA BARAT,0,35,1,1,0,0
JAWA BARAT,0,65,1,1,0,0
JAWA BARAT,0,56,1,1,0,0
JAWA BARAT,0,55,1,1,0,0
JAWA BARAT,0,43,1,1,0,0
JAWA BARAT,0,43,1,0,0,0
JAWA BARAT,0,60,1,1,0,0
JAWA BARAT,0,67,1,1,0,0
JAWA BARAT,0,53,1,1,0,0
JAWA BARAT,0,56,1,1,0,0
JAWA BARAT,0,32,1,1,0,0
JAWA BARAT,0,42,1,1,0,0
JAWA BARAT,0,42,1,1,0,0
JAWA BARAT,0,61,1,1,0,0
JAWA BARAT,0,58,1,1,0,0
JAWA BARAT,0,62,1,1,0,0
JAWA BARAT,0,46,1,1,0,0
JAWA BARAT,0,35,1,1,0,0
JAWA BARAT,0,62,1,1,0,0
JAWA BARAT,0,52,1,1,0,0
JAWA BARAT,0,58,1,1,0,0
JAWA BARAT,0,43,1,1,0,0
JAWA BARAT,0,50,1,1,0,0
JAWA BARAT,0,51,1,1,0,0
JAWA BARAT,0,59,1,1,0,0
JAWA BARAT,0,45,1,1,0,0
JAWA BARAT,0,65,1,1,0,0
JAWA BARAT,0,50,1,1,0,0
JAWA BARAT,0,45,1,1,0,0
JAWA BARAT,0,28,1,1,0,0
JAWA BARAT,0,24,1,1,0,0
JAWA BARAT,0,27,1,1,0,0
JAWA BARAT,0,69,1,0,0,0
JAWA BARAT,0,52,2,0,0,0
JAWA BARAT,0,75,1,1,0,0
JAWA BARAT,0,40,1,1,0,0
JAWA BARAT,0,31,1,0,0,0
JAWA BARAT,0,36,1,1,0,0
JAWA BARAT,0,70,1,0,0,0
JAWA BARAT,0,38,1,0,0,0
JAWA BARAT,0,60,1,0,0,0
JAWA BARAT,0,52,1,0,0,0
JAWA BARAT,0,37,2,1,0,0
JAWA BARAT,0,46,1,0,0,0
JAWA BARAT,0,50,1,0,0,0
JAWA BARAT,0,57,1,1,0,0
JAWA BARAT,0,57,1,0,0,0
JAWA BARAT,0,65,1,0,0,0
JAWA BARAT,0,55,1,0,0,0
JAWA BARAT,0,76,1,1,1,0
JAWA BARAT,0,70,1,0,0,0
JAWA BARAT,0,46,1,0,0,0
JAWA BARAT,0,52,1,1,0,0
JAWA BARAT,0,49,1,1,0,0
JAWA BARAT,0,36,1,0,0,0
JAWA BARAT,0,37,1,1,0,0
JAWA BARAT,0,42,1,1,0,0
JAWA BARAT,0,37,2,1,0,0
JAWA BARAT,0,66,1,1,0,0
JAWA BARAT,0,55,1,1,0,0
JAWA BARAT,0,55,1,1,0,0
JAWA BARAT,0,70,1,1,0,0
JAWA BARAT,0,54,1,1,0,0
JAWA BARAT,0,40,1,1,0,0
JAWA BARAT,0,47,1,1,0,0
JAWA BARAT,0,67,1,1,0,0
JAWA BARAT,0,58,1,1,0,0
JAWA BARAT,1,54,1,0,0,0
JAWA BARAT,0,41,1,1,0,0
JAWA BARAT,0,84,1,0,0,0
JAWA BARAT,0,37,1,0,0,0
JAWA BARAT,0,42,1,0,0,1
JAWA BARAT,1,67,1,0,0,0
JAWA BARAT,0,27,1,0,0,0
JAWA BARAT,0,23,1,0,0,0
JAWA BARAT,0,46,1,0,0,0
JAWA BARAT,0,23,1,0,0,0
JAWA BARAT,0,46,1,0,0,0
JAWA BARAT,0,57,1,0,0,0
JAWA BARAT,0,25,1,1,0,0
JAWA BARAT,0,60,1,0,0,0
JAWA BARAT,0,57,1,0,0,0
JAWA BARAT,0,53,1,0,0,0
JAWA BARAT,0,57,1,1,0,0
JAWA BARAT,0,62,1,0,0,0
JAWA BARAT,0,48,1,0,0,0
JAWA BARAT,0,38,1,0,0,0
JAWA BARAT,0,57,1,1,0,0
JAWA BARAT,0,40,1,0,0,0
JAWA BARAT,0,47,1,0,0,0
JAWA BARAT,0,28,1,0,0,0
JAWA BARAT,0,54,1,0,0,0
JAWA BARAT,0,38,1,0,0,0
JAWA BARAT,0,52,1,0,0,0
JAWA BARAT,0,47,1,0,0,0
JAWA BARAT,0,58,1,0,0,0
JAWA BARAT,0,60,1,0,0,0
JAWA BARAT,0,52,1,0,0,0
JAWA BARAT,0,26,1,0,0,0
JAWA BARAT,0,24,1,0,0,0
JAWA BARAT,0,60,2,0,0,0
JAWA BARAT,1,60,1,0,0,0
JAWA BARAT,0,44,1,0,0,0
JAWA BARAT,0,45,1,0,0,0
JAWA BARAT,0,39,1,0,0,0
JAWA BARAT,0,60,1,0,0,0
JAWA BARAT,1,62,1,1,0,1
JAWA BARAT,0,51,1,1,0,0
JAWA BARAT,0,48,1,1,0,0
JAWA BARAT,0,55,1,1,0,0
JAWA BARAT,0,56,1,1,0,0
JAWA BARAT,0,49,1,1,0,0
JAWA BARAT,0,60,1,1,0,0
JAWA BARAT,0,37,1,1,0,0
JAWA BARAT,0,25,1,1,0,0
JAWA BARAT,0,49,1,0,0,0
JAWA BARAT,0,45,1,1,0,1
JAWA BARAT,0,36,1,1,0,0
JAWA BARAT,0,38,1,1,0,1
JAWA BARAT,0,63,1,1,0,0
JAWA BARAT,0,62,1,0,0,0
JAWA BARAT,0,36,1,1,0,1
JAWA BARAT,0,37,1,1,0,0
JAWA BARAT,0,44,1,1,0,0
JAWA BARAT,0,72,1,1,0,1
JAWA BARAT,0,52,1,0,0,0
JAWA BARAT,0,34,1,1,0,1
JAWA BARAT,0,52,1,1,0,0
JAWA BARAT,0,54,2,1,0,0
JAWA BARAT,0,43,1,1,0,1
JAWA BARAT,0,27,1,1,0,0
JAWA BARAT,0,43,1,1,0,0
JAWA BARAT,0,38,1,1,0,0
JAWA BARAT,0,42,1,0,0,0
JAWA BARAT,0,62,1,1,0,0
JAWA BARAT,0,72,1,0,1,0
JAWA BARAT,0,30,1,1,0,0
JAWA BARAT,0,50,1,1,0,0
JAWA BARAT,0,42,1,1,0,0
JAWA BARAT,0,23,1,1,0,0
JAWA BARAT,0,30,1,1,0,0
JAWA BARAT,0,61,1,1,0,0
JAWA BARAT,0,50,1,0,0,0
JAWA BARAT,0,46,1,1,0,0
JAWA BARAT,0,51,1,1,0,0
JAWA BARAT,0,81,1,1,0,0
JAWA BARAT,0,64,1,1,0,0
JAWA BARAT,0,44,1,1,0,0
JAWA BARAT,0,31,1,1,0,0
JAWA BARAT,0,55,1,1,0,0
JAWA BARAT,0,54,1,1,0,0
JAWA BARAT,0,51,1,0,0,0
JAWA BARAT,0,60,1,0,0,0
JAWA BARAT,0,78,2,0,0,0
JAWA BARAT,0,46,1,0,0,0
JAWA BARAT,0,80,1,0,0,0
JAWA BARAT,0,48,1,0,0,0
JAWA BARAT,0,31,1,0,0,0
JAWA BARAT,0,56,1,0,0,0
JAWA BARAT,0,60,1,0,0,0
JAWA BARAT,0,65,1,0,0,0
JAWA BARAT,0,60,1,0,0,0
JAWA BARAT,0,99,1,0,0,0
JAWA BARAT,0,49,1,0,0,0
JAWA BARAT,0,62,1,0,0,0
JAWA BARAT,0,24,1,0,0,0
JAWA BARAT,0,35,1,0,0,0
JAWA BARAT,0,49,1,0,0,0
JAWA BARAT,0,63,1,0,0,1
JAWA BARAT,0,47,1,0,0,0
JAWA BARAT,0,38,1,0,0,0
JAWA BARAT,0,57,1,0,0,0
JAWA BARAT,0,57,2,0,0,0
JAWA BARAT,0,45,2,0,0,0
JAWA BARAT,0,24,1,0,0,0
JAWA BARAT,0,32,1,0,0,0
JAWA BARAT,0,55,1,0,0,0
JAWA BARAT,0,70,1,0,0,0
JAWA BARAT,0,26,1,0,0,0
JAWA BARAT,0,33,1,1,0,0
JAWA BARAT,0,45,1,0,0,0
JAWA BARAT,0,55,1,0,0,0
JAWA BARAT,0,56,1,0,0,0
JAWA BARAT,0,44,1,0,0,0
JAWA BARAT,0,50,1,0,0,0
JAWA BARAT,0,46,1,0,0,0
JAWA BARAT,0,45,1,0,0,0
JAWA BARAT,0,60,2,0,0,0
JAWA BARAT,0,43,1,0,0,0
JAWA BARAT,0,30,1,0,0,0
JAWA BARAT,0,57,1,0,0,0
JAWA BARAT,0,47,1,0,0,0
JAWA BARAT,0,62,2,0,0,0
JAWA BARAT,0,44,1,0,0,0
JAWA BARAT,0,57,1,0,0,0
JAWA BARAT,0,44,1,0,0,0
JAWA BARAT,0,63,2,0,0,0
JAWA BARAT,0,53,1,0,0,0
JAWA BARAT,0,65,1,0,0,0
JAWA BARAT,0,47,1,0,0,0
JAWA BARAT,0,64,1,0,0,0
JAWA BARAT,0,49,2,0,0,0
JAWA BARAT,0,65,1,0,0,0
JAWA BARAT,0,53,1,0,0,0
JAWA BARAT,0,59,1,0,0,0
JAWA BARAT,0,41,1,0,0,0
JAWA BARAT,0,39,1,0,0,0
JAWA BARAT,0,37,1,0,0,0
JAWA BARAT,0,51,1,0,0,0
JAWA BARAT,0,49,1,0,0,0
JAWA BARAT,0,55,1,0,0,0
JAWA BARAT,0,59,1,0,0,0
JAWA BARAT,0,60,1,0,0,0
JAWA BARAT,0,27,1,0,0,0
JAWA BARAT,0,51,1,0,0,0
JAWA BARAT,0,51,1,0,0,0
JAWA BARAT,0,27,1,0,0,0
JAWA BARAT,0,34,1,0,0,0
JAWA BARAT,0,43,1,0,0,0
JAWA BARAT,0,56,1,0,0,0
JAWA BARAT,0,80,1,1,0,0
JAWA BARAT,0,30,1,1,0,0
JAWA BARAT,0,46,1,1,0,0
JAWA BARAT,0,29,1,0,0,0
JAWA BARAT,0,46,1,0,0,0
JAWA BARAT,0,56,1,0,0,0
JAWA BARAT,0,84,1,0,0,0
